n,Datetime (UTC),Timestamp (s),Altitude (m),Temperature (C),Longitude,Latitude,Acceleration X (g),Acceleration Y (g),Acceleration Z (g),Flag
0,2025-02-21 15:01:48,0.986,0.079,26.03,-1,-1,0.1123046875,-0.007568359375,1.097900390625,
1,2025-02-21 15:01:49,2.072,-0.172,26.02,-1,-1,0.121337890625,-0.01513671875,1.094970703125,
2,2025-02-21 15:01:50,3.158,0.135,26.018,-1,-1,0.123046875,-0.01123046875,1.109130859375,
3,2025-02-21 15:01:51,4.244,0.213,26.018,-1,-1,0.121826171875,-0.015869140625,1.103271484375,
4,2025-02-21 15:01:52,5.33,0.139,26.018,-1,-1,0.122314453125,-0.00048828125,1.095947265625,
5,2025-02-21 15:01:54,6.816,-0.025,26.01,-1,-1,0.126220703125,-0.01171875,1.10205078125,
6,2025-02-21 15:01:55,7.902,0.128,26.018,-1,-1,0.123779296875,-0.001953125,1.080322265625,
7,2025-02-21 15:01:56,8.988,0.078,26.008,-1,-1,0.138427734375,-0.02880859375,1.09375,
8,2025-02-21 15:01:57,10.074,-0.117,26.008,-1,-1,0.123291015625,-0.013916015625,1.099609375,
9,2025-02-21 15:01:58,11.16,0.132,25.998,-1,-1,0.125,-0.013916015625,1.098876953125,
10,2025-02-21 15:01:59,12.647,0.043,25.998,-1,-1,0.1240234375,-0.01611328125,1.087646484375,
11,2025-02-21 15:02:01,13.732,0.063,26.003,-1,-1,0.126953125,-0.012451171875,1.09912109375,
12,2025-02-21 15:02:02,14.818,0.012,25.98,-1,-1,0.123046875,-0.012939453125,1.10107421875,
13,2025-02-21 15:02:03,15.904,0.067,25.993,-1,-1,0.127685546875,-0.010009765625,1.100830078125,
14,2025-02-21 15:02:04,16.99,0.281,25.99,-1,-1,0.119873046875,-0.016845703125,1.100341796875,
15,2025-02-21 15:02:05,18.476,0.131,25.985,-1,-1,0.1318359375,-0.010498046875,1.096923828125,
16,2025-02-21 15:02:06,19.564,-0.002,25.98,-1,-1,0.11962890625,-0.009521484375,1.101806640625,
17,2025-02-21 15:02:07,20.65,-0.105,25.975,-1,-1,0.122314453125,-0.018310546875,1.106689453125,
18,2025-02-21 15:02:09,21.735,0.168,25.98,-1,-1,0.142578125,-0.004638671875,1.074951171875,
19,2025-02-21 15:02:10,22.821,0.127,25.975,-1,-1,0.129150390625,-0.021484375,1.10546875,
20,2025-02-21 15:02:11,24.307,0.088,25.965,-1,-1,0.118408203125,-0.016357421875,1.09228515625,
21,2025-02-21 15:02:12,25.393,-0.059,25.97,-1,-1,0.123779296875,-0.011962890625,1.089599609375,
22,2025-02-21 15:02:13,26.479,0.033,25.968,-1,-1,0.12060546875,-0.015380859375,1.088134765625,
23,2025-02-21 15:02:14,27.565,0.112,25.963,-1,-1,0.1240234375,-0.010498046875,1.12109375,
24,2025-02-21 15:02:15,28.651,0.083,25.963,-1,-1,0.0888671875,-0.01806640625,1.07470703125,
25,2025-02-21 15:02:17,30.137,0.013,25.95,-1,-1,0.127685546875,-0.017333984375,1.108154296875,
26,2025-02-21 15:02:18,31.223,0.3,25.953,-1,-1,0.171630859375,-0.01953125,1.068359375,
27,2025-02-21 15:02:19,32.309,0.37,25.955,-1,-1,0.13427734375,-0.013916015625,1.093994140625,
28,2025-02-21 15:02:20,33.395,0.124,25.955,-1,-1,0.12353515625,-0.013916015625,1.093505859375,
29,2025-02-21 15:02:21,34.481,0.26,25.953,-1,-1,0.121826171875,-0.01123046875,1.0986328125,
30,2025-02-21 15:02:23,35.968,-0.038,25.953,-1,-1,0.111328125,-0.03076171875,1.100830078125,
31,2025-02-21 15:02:24,37.054,0.148,25.958,-1,-1,0.121826171875,-0.01123046875,1.095703125,
32,2025-02-21 15:02:25,38.14,0.319,25.955,-1,-1,0.119384765625,-0.015380859375,1.095458984375,
33,2025-02-21 15:02:26,39.225,0.161,25.955,-1,-1,0.125,-0.008544921875,1.097900390625,
34,2025-02-21 15:02:27,40.311,0.231,25.955,-1,-1,0.127197265625,-0.0146484375,1.10009765625,
35,2025-02-21 15:02:29,41.797,0.181,25.963,-1,-1,0.2255859375,-0.00048828125,1.034912109375,
36,2025-02-21 15:02:30,42.883,0.167,25.97,-1,-1,0.126708984375,-0.017333984375,1.103759765625,
37,2025-02-21 15:02:31,43.969,0.186,25.968,-1,-1,0.09423828125,-0.005615234375,1.07568359375,
38,2025-02-21 15:02:32,45.056,0.167,25.968,-1,-1,0.13916015625,-0.015869140625,1.097412109375,
39,2025-02-21 15:02:33,46.143,0.177,25.958,-1,-1,0.12158203125,-0.01123046875,1.096435546875,
40,2025-02-21 15:02:34,47.63,0.325,25.968,-1,-1,0.12060546875,-0.01806640625,1.101318359375,
41,2025-02-21 15:02:35,48.716,-0.077,25.973,-1,-1,0.12158203125,-0.019287109375,1.095703125,
42,2025-02-21 15:02:37,49.802,0.376,25.973,-1,-1,0.127685546875,-0.01513671875,1.099609375,
43,2025-02-21 15:02:38,50.887,0.252,25.965,-1,-1,0.1171875,-0.00244140625,1.091796875,
44,2025-02-21 15:02:39,51.973,0.431,25.97,-1,-1,0.125244140625,-0.01220703125,1.105224609375,
45,2025-02-21 15:02:40,53.459,0.015,25.968,-1,-1,0.09814453125,0.01123046875,1.138916015625,
46,2025-02-21 15:02:41,54.545,-0.027,25.978,-1,-1,0.13427734375,-0.00146484375,1.09619140625,
47,2025-02-21 15:02:42,55.631,0.257,25.98,-1,-1,0.169189453125,-0.0087890625,1.09130859375,
48,2025-02-21 15:02:43,56.717,0.187,25.985,-1,-1,0.12744140625,-0.013916015625,1.099853515625,
49,2025-02-21 15:02:45,57.803,0.201,25.99,-1,-1,0.139404296875,-0.015380859375,1.099853515625,
50,2025-02-21 15:02:46,59.289,-0.054,25.988,-1,-1,0.12353515625,-0.016357421875,1.095703125,
51,2025-02-21 15:02:47,60.375,0.096,25.993,-1,-1,0.121826171875,-0.0166015625,1.100830078125,
52,2025-02-21 15:02:48,61.461,-0.03,26.0,-1,-1,0.123046875,-0.01806640625,1.0810546875,
53,2025-02-21 15:02:49,62.547,-0.164,25.99,-1,-1,0.12451171875,-0.01806640625,1.094970703125,
54,2025-02-21 15:02:50,63.634,0.064,25.995,-1,-1,0.130859375,-0.01171875,1.0927734375,
55,2025-02-21 15:02:52,65.12,0.092,26.01,-1,-1,0.1240234375,-0.0283203125,1.1005859375,
56,2025-02-21 15:02:53,66.206,0.315,26.008,-1,-1,0.120361328125,-0.019287109375,1.09814453125,
57,2025-02-21 15:02:54,67.292,-0.02,26.008,-1,-1,0.124267578125,-0.022216796875,1.10205078125,
58,2025-02-21 15:02:55,68.378,0.019,26.015,-1,-1,0.12109375,-0.013916015625,1.10009765625,
59,2025-02-21 15:02:56,69.464,-0.051,26.018,-1,-1,0.170166015625,-0.0205078125,1.10546875,
60,2025-02-21 15:02:58,70.95,0.194,26.008,-1,-1,0.125732421875,-0.013671875,1.09033203125,
61,2025-02-21 15:02:59,72.036,0.088,26.023,-1,-1,0.139892578125,-0.0009765625,1.1025390625,
62,2025-02-21 15:03:00,73.121,0.175,26.018,-1,-1,0.12939453125,-0.009765625,1.099853515625,
63,2025-02-21 15:03:01,74.207,0.259,26.015,-1,-1,0.117919921875,-0.0107421875,1.10107421875,
64,2025-02-21 15:03:02,75.293,-0.015,26.02,-1,-1,0.117919921875,-0.023193359375,1.09375,
65,2025-02-21 15:03:04,76.779,0.134,26.008,-1,-1,0.12646484375,-0.011474609375,1.10693359375,
66,2025-02-21 15:03:05,77.865,0.609,26.008,-1,-1,0.118896484375,-0.021728515625,1.0966796875,
67,2025-02-21 15:03:06,78.951,0.259,26.01,-1,-1,0.12451171875,-0.015380859375,1.098388671875,
68,2025-02-21 15:03:07,80.037,0.3,25.988,-1,-1,0.118896484375,-0.013916015625,1.094482421875,
69,2025-02-21 15:03:08,81.123,0.194,26.01,-1,-1,0.110107421875,-0.00830078125,1.102783203125,
70,2025-02-21 15:03:09,82.609,0.12,25.99,-1,-1,0.120361328125,-0.01611328125,1.10400390625,
71,2025-02-21 15:03:10,83.695,0.054,26.003,-1,-1,0.1201171875,-0.02490234375,1.08447265625,
72,2025-02-21 15:03:12,84.78,0.049,25.995,-1,-1,0.11962890625,-0.015869140625,1.09716796875,
73,2025-02-21 15:03:13,85.866,-0.034,25.993,-1,-1,0.130126953125,-0.0302734375,1.099609375,
74,2025-02-21 15:03:14,86.952,-0.007,25.983,-1,-1,0.121337890625,-0.011474609375,1.0986328125,
75,2025-02-21 15:03:15,88.438,0.224,25.983,-1,-1,0.122802734375,-0.01171875,1.08447265625,
76,2025-02-21 15:03:16,89.524,-0.225,25.98,-1,-1,0.169189453125,-0.017822265625,1.12451171875,
77,2025-02-21 15:03:17,90.61,0.232,25.98,-1,-1,0.120849609375,-0.020751953125,1.10400390625,
78,2025-02-21 15:03:18,91.696,0.093,25.983,-1,-1,0.14599609375,-0.00830078125,1.1015625,
79,2025-02-21 15:03:20,92.782,0.079,25.975,-1,-1,0.12109375,-0.013916015625,1.1015625,
80,2025-02-21 15:03:21,94.268,0.071,25.97,-1,-1,0.138916015625,-0.02783203125,1.098876953125,
81,2025-02-21 15:03:22,95.354,0.191,25.97,-1,-1,0.122802734375,-0.007568359375,1.101318359375,
82,2025-02-21 15:03:23,96.44,0.125,25.973,-1,-1,0.129150390625,-0.017578125,1.099365234375,
83,2025-02-21 15:03:24,97.526,0.139,25.968,-1,-1,0.116943359375,-0.007080078125,1.09619140625,
84,2025-02-21 15:03:25,98.612,0.143,25.958,-1,-1,0.121826171875,-0.00634765625,1.098876953125,
85,2025-02-21 15:03:27,100.098,0.126,25.963,-1,-1,0.126220703125,-0.000244140625,1.1044921875,
86,2025-02-21 15:03:28,101.184,0.157,25.955,-1,-1,0.109619140625,-0.014404296875,1.08837890625,
87,2025-02-21 15:03:29,102.27,-0.024,25.955,-1,-1,0.122802734375,-0.0126953125,1.091796875,
88,2025-02-21 15:03:30,103.356,-0.019,25.948,-1,-1,0.119140625,-0.016845703125,1.10400390625,
89,2025-02-21 15:03:31,104.442,0.171,25.958,-1,-1,0.1240234375,-0.013427734375,1.10302734375,
90,2025-02-21 15:03:33,105.928,0.082,25.96,-1,-1,0.10986328125,-0.01318359375,1.093017578125,
91,2025-02-21 15:03:34,107.014,-0.228,25.965,-1,-1,0.120361328125,-0.015380859375,1.08935546875,
92,2025-02-21 15:03:35,108.1,0.0,25.963,-1,-1,0.120361328125,-0.0126953125,1.1044921875,
93,2025-02-21 15:03:36,109.185,0.287,25.96,-1,-1,0.1240234375,-0.013916015625,1.081787109375,
94,2025-02-21 15:03:37,110.271,0.236,25.958,-1,-1,0.116455078125,-0.013671875,1.097900390625,
95,2025-02-21 15:03:39,111.757,0.106,25.97,-1,-1,0.13232421875,-0.017578125,1.105712890625,
96,2025-02-21 15:03:40,112.843,0.264,25.965,-1,-1,0.123779296875,-0.012939453125,1.099853515625,
97,2025-02-21 15:03:41,113.929,0.075,25.973,-1,-1,0.13818359375,-0.03125,1.096923828125,
98,2025-02-21 15:03:42,115.015,-0.12,25.975,-1,-1,0.120849609375,-0.017333984375,1.0947265625,
99,2025-02-21 15:03:43,116.101,0.107,25.978,-1,-1,0.15283203125,-0.025146484375,1.1025390625,
100,2025-02-21 15:03:44,117.587,0.163,25.973,-1,-1,0.1298828125,-0.013427734375,1.08984375,
101,2025-02-21 15:03:45,118.672,0.093,25.978,-1,-1,0.114013671875,-0.0166015625,1.09765625,
102,2025-02-21 15:03:47,119.758,0.204,25.975,-1,-1,0.13037109375,-0.015625,1.09619140625,
103,2025-02-21 15:03:48,120.844,0.363,25.98,-1,-1,0.125244140625,-0.016357421875,1.10302734375,
104,2025-02-21 15:03:49,121.93,0.293,25.988,-1,-1,0.11083984375,-0.014892578125,1.110107421875,
105,2025-02-21 15:03:50,123.416,0.187,25.985,-1,-1,0.123291015625,-0.016357421875,1.109130859375,
106,2025-02-21 15:03:51,124.501,0.247,25.988,-1,-1,0.12109375,-0.0087890625,1.09912109375,
107,2025-02-21 15:03:52,125.587,0.312,25.988,-1,-1,0.125732421875,-0.013671875,1.09765625,
108,2025-02-21 15:03:53,126.673,0.137,25.985,-1,-1,0.119140625,-0.021484375,1.10302734375,
109,2025-02-21 15:03:55,127.759,0.151,25.985,-1,-1,0.135009765625,-0.013671875,1.082763671875,
110,2025-02-21 15:03:56,129.245,-0.03,25.985,-1,-1,0.10986328125,-0.014892578125,1.091064453125,
111,2025-02-21 15:03:57,130.331,0.099,25.975,-1,-1,0.120361328125,-0.012451171875,1.09912109375,
112,2025-02-21 15:03:58,131.417,0.276,25.985,-1,-1,0.136474609375,-0.03076171875,1.094970703125,
113,2025-02-21 15:03:59,132.502,0.122,25.988,-1,-1,0.120849609375,-0.013916015625,1.099853515625,
114,2025-02-21 15:04:00,133.589,0.349,25.98,-1,-1,0.12060546875,-0.013916015625,1.109619140625,
115,2025-02-21 15:04:02,135.075,0.187,25.978,-1,-1,0.125732421875,-0.017333984375,1.09716796875,
116,2025-02-21 15:04:03,136.161,0.117,25.983,-1,-1,0.131591796875,-0.018798828125,1.099609375,
117,2025-02-21 15:04:04,137.247,-0.132,25.993,-1,-1,0.138671875,-0.01806640625,1.10791015625,
118,2025-02-21 15:04:05,138.333,0.234,25.99,-1,-1,0.128662109375,-0.02099609375,1.102783203125,
119,2025-02-21 15:04:06,139.419,0.063,25.988,-1,-1,0.1171875,-0.028564453125,1.090576171875,
120,2025-02-21 15:04:08,140.905,0.192,25.998,-1,-1,0.118408203125,-0.0126953125,1.099365234375,
121,2025-02-21 15:04:09,141.991,0.401,25.993,-1,-1,0.12841796875,-0.027587890625,1.0908203125,
122,2025-02-21 15:04:10,143.077,0.146,26.0,-1,-1,0.12548828125,-0.011962890625,1.0859375,
123,2025-02-21 15:04:11,144.162,0.183,25.993,-1,-1,0.147216796875,-0.013671875,1.090576171875,
124,2025-02-21 15:04:12,145.248,0.337,26.0,-1,-1,0.130859375,0.006103515625,1.1005859375,
125,2025-02-21 15:04:14,146.734,0.439,25.998,-1,-1,0.1240234375,-0.00927734375,1.095458984375,
126,2025-02-21 15:04:15,147.82,0.226,26.005,-1,-1,0.119384765625,-0.01708984375,1.086181640625,
127,2025-02-21 15:04:16,148.906,0.259,26.008,-1,-1,0.111572265625,-0.009521484375,1.09130859375,
128,2025-02-21 15:04:17,149.992,0.253,26.013,-1,-1,0.125732421875,-0.01318359375,1.096923828125,
129,2025-02-21 15:04:18,151.077,0.406,26.003,-1,-1,0.142822265625,-0.026611328125,1.112548828125,
130,2025-02-21 15:04:19,152.563,0.273,26.008,-1,-1,0.1298828125,-0.029541015625,1.079345703125,
131,2025-02-21 15:04:20,153.649,0.161,26.015,-1,-1,0.129638671875,-0.01123046875,1.09765625,
132,2025-02-21 15:04:22,154.735,0.088,26.02,-1,-1,0.12060546875,-0.008056640625,1.095703125,
133,2025-02-21 15:04:23,155.821,0.356,26.003,-1,-1,0.126220703125,-0.013671875,1.094970703125,
134,2025-02-21 15:04:24,156.907,0.171,26.02,-1,-1,0.122802734375,-0.02978515625,1.102294921875,
135,2025-02-21 15:04:25,158.393,0.046,26.013,-1,-1,0.1318359375,-0.026611328125,1.105712890625,
136,2025-02-21 15:04:26,159.479,0.361,26.015,-1,-1,0.124755859375,-0.013671875,1.099609375,
137,2025-02-21 15:04:27,160.565,0.26,26.03,-1,-1,0.116943359375,-0.015869140625,1.10205078125,
138,2025-02-21 15:04:28,161.651,0.245,26.023,-1,-1,0.124267578125,-0.0126953125,1.104248046875,
139,2025-02-21 15:04:30,162.736,0.283,26.02,-1,-1,0.11181640625,-0.030029296875,1.1044921875,
140,2025-02-21 15:04:31,164.222,0.263,26.028,-1,-1,0.126708984375,-0.015625,1.106201171875,
141,2025-02-21 15:04:32,165.308,0.524,26.028,-1,-1,0.12939453125,-0.016845703125,1.100830078125,
142,2025-02-21 15:04:33,166.394,0.223,26.033,-1,-1,0.1240234375,-0.018310546875,1.09033203125,
143,2025-02-21 15:04:34,167.48,0.164,26.043,-1,-1,0.1259765625,-0.01025390625,1.093505859375,
144,2025-02-21 15:04:35,168.566,0.266,26.038,-1,-1,0.12451171875,-0.0185546875,1.10595703125,
145,2025-02-21 15:04:37,170.052,0.35,26.035,-1,-1,0.126708984375,-0.01318359375,1.07861328125,
146,2025-02-21 15:04:38,171.138,0.294,26.048,-1,-1,0.111328125,-0.02001953125,1.101318359375,
147,2025-02-21 15:04:39,172.223,0.318,26.048,-1,-1,0.122314453125,-0.0146484375,1.09521484375,
148,2025-02-21 15:04:40,173.309,0.312,26.048,-1,-1,0.11767578125,-0.021240234375,1.10107421875,
149,2025-02-21 15:04:41,174.395,0.443,26.053,-1,-1,0.121337890625,-0.01318359375,1.1015625,
150,2025-02-21 15:04:43,175.881,0.457,26.058,-1,-1,0.12548828125,-0.014892578125,1.095947265625,
151,2025-02-21 15:04:44,176.967,0.416,26.07,-1,-1,0.122314453125,-0.017333984375,1.08837890625,
152,2025-02-21 15:04:45,178.053,0.602,26.075,-1,-1,0.1201171875,-0.016357421875,1.09765625,
153,2025-02-21 15:04:46,179.139,0.19,26.078,-1,-1,0.151123046875,-0.025390625,1.115234375,
154,2025-02-21 15:04:47,180.224,0.496,26.085,-1,-1,0.123779296875,-0.00048828125,1.078369140625,
155,2025-02-21 15:04:48,181.71,0.449,26.083,-1,-1,0.13671875,-0.010009765625,1.105224609375,
156,2025-02-21 15:04:50,182.796,0.445,26.08,-1,-1,0.128662109375,-0.021728515625,1.093505859375,
157,2025-02-21 15:04:51,183.882,0.284,26.088,-1,-1,0.130615234375,-0.0166015625,1.094482421875,
158,2025-02-21 15:04:52,184.968,0.25,26.098,-1,-1,0.111083984375,-0.0146484375,1.0966796875,
159,2025-02-21 15:04:53,186.054,0.394,26.093,-1,-1,0.125732421875,-0.014892578125,1.100830078125,
160,2025-02-21 15:04:54,187.54,0.238,26.095,-1,-1,0.1220703125,-0.01904296875,1.108642578125,
161,2025-02-21 15:04:55,188.626,0.192,26.103,-1,-1,0.123291015625,-0.0009765625,1.09326171875,
162,2025-02-21 15:04:56,189.712,0.474,26.11,-1,-1,0.11572265625,-0.01806640625,1.09912109375,
163,2025-02-21 15:04:58,190.797,0.604,26.11,-1,-1,0.122802734375,-0.01171875,1.0908203125,
164,2025-02-21 15:04:59,191.883,0.587,26.123,-1,-1,0.12158203125,-0.009765625,1.091064453125,
165,2025-02-21 15:05:00,193.369,0.475,26.118,-1,-1,0.126708984375,-0.01123046875,1.09228515625,
166,2025-02-21 15:05:01,194.455,0.876,26.123,-1,-1,0.11181640625,-0.03076171875,1.100830078125,
167,2025-02-21 15:05:02,195.541,0.222,26.13,-1,-1,0.121337890625,-0.015380859375,1.093505859375,
168,2025-02-21 15:05:03,196.627,0.464,26.135,-1,-1,0.12451171875,-0.012451171875,1.098876953125,
169,2025-02-21 15:05:04,197.713,0.473,26.137,-1,-1,0.12109375,-0.018310546875,1.103759765625,
170,2025-02-21 15:05:06,199.199,0.746,26.135,-1,-1,0.11669921875,-0.02001953125,1.0986328125,
171,2025-02-21 15:05:07,200.285,0.563,26.147,-1,-1,0.12353515625,-0.019775390625,1.103515625,
172,2025-02-21 15:05:08,201.371,0.577,26.153,-1,-1,0.12548828125,-0.02978515625,1.09814453125,
173,2025-02-21 15:05:09,202.457,0.63,26.147,-1,-1,0.28369140625,-0.018798828125,1.18359375,
174,2025-02-21 15:05:10,203.542,0.585,26.147,-1,-1,0.1171875,0.0087890625,1.080322265625,
175,2025-02-21 15:05:12,205.027,0.552,26.15,-1,-1,0.111083984375,-0.027099609375,1.09912109375,
176,2025-02-21 15:05:13,206.113,0.483,26.153,-1,-1,0.113037109375,-0.0166015625,1.096435546875,
177,2025-02-21 15:05:14,207.199,1.037,26.147,-1,-1,0.010986328125,0.02099609375,0.993896484375,
178,2025-02-21 15:05:15,208.285,0.59,26.147,-1,-1,0.115966796875,-0.018310546875,1.10400390625,
