n,timestamp (s),altitude (m),latitude,longitude,temperature (C),pressure (hPa),acceleration,gyroscope,battery,Flags
286,200.525,-0.054,-1,-1,23.217,1001.561,0,0,0,
287,201.186,-0.076,36.81430433333333,-119.74997283333333,23.224,1001.542,0,0,0,
288,201.847,-0.295,36.81430666666667,-119.74996933333334,23.222,1001.574,0,0,0,
289,202.507,-0.016,-1,-1,23.224,1001.577,0,0,0,
290,203.168,-0.272,36.81430666666667,-119.74996933333334,23.227,1001.513,0,0,0,
291,203.829,-0.261,-1,-1,23.219,1001.546,0,0,0,
292,204.49,-0.365,-1,-1,23.229,1001.574,0,0,0,
293,205.151,-0.191,-1,-1,23.232,1001.546,0,0,0,
294,205.811,-0.326,-1,-1,23.234,1001.552,0,0,0,
295,206.472,-0.242,36.81430666666667,-119.74996933333334,23.232,1001.546,0,0,0,
296,207.133,-0.298,36.81430833333334,-119.74996883333333,23.234,1001.556,0,0,0,
297,207.795,-0.284,-1,-1,23.227,1001.556,0,0,0,
298,208.457,-0.233,36.81430833333334,-119.74996883333333,23.239,1001.529,0,0,0,
299,209.117,-0.159,-1,-1,23.242,1001.568,0,0,0,
300,1111.089,-0.215,-1,-1,23.162,1001.56,0,0,0,
301,1111.75,-0.177,-1,-1,23.234,1001.548,0,0,0,
302,1112.411,-0.409,-1,-1,23.242,1001.532,0,0,0,
303,1113.071,-0.27,36.81430833333334,-119.74996883333333,23.232,1001.552,0,0,0,
304,1113.732,-0.363,36.81430966666667,-119.7499675,23.237,1001.562,0,0,0,
305,1114.392,-0.4,-1,-1,23.234,1001.537,0,0,0,
306,1115.053,-0.257,36.81430966666667,-119.7499675,23.234,1001.536,0,0,0,
307,1115.714,-0.377,-1,-1,23.232,1001.566,0,0,0,
308,1116.375,-0.154,-1,-1,23.234,1001.536,0,0,0,
309,1117.036,-0.335,-1,-1,23.242,1001.536,0,0,0,
310,1117.697,-0.262,-1,-1,23.234,1001.558,0,0,0,
311,1118.357,-0.201,36.81430966666667,-119.7499675,23.234,1001.511,0,0,0,
312,1119.018,-0.46,36.81431,-119.749966,23.237,1001.528,0,0,0,
313,1119.678,-0.461,-1,-1,23.227,1001.551,0,0,0,
314,1120.339,-0.195,36.81431,-119.749966,23.229,1001.551,0,0,0,
315,1121.0,-0.22,-1,-1,23.234,1001.561,0,0,0,
316,1121.66,-0.262,-1,-1,23.237,1001.534,0,0,0,
317,1122.321,-0.108,-1,-1,23.239,1001.533,0,0,0,
318,1122.982,-0.327,-1,-1,23.234,1001.541,0,0,0,
319,1123.646,-0.108,36.81431,-119.749966,23.234,1001.55,0,0,0,
320,1124.707,0.032,36.8143115,-119.74996416666667,23.164,1001.531,0,0,0,
321,1125.368,-0.146,-1,-1,23.217,1001.513,0,0,0,
322,1126.028,-0.029,36.8143115,-119.74996416666667,23.232,1001.521,0,0,0,
323,1126.689,0.032,-1,-1,23.234,1001.525,0,0,0,
324,1127.35,-0.052,-1,-1,23.232,1001.502,0,0,0,
325,1128.01,-0.019,-1,-1,23.232,1001.524,0,0,0,
326,1128.671,0.107,-1,-1,23.232,1001.537,0,0,0,
327,1129.331,-0.019,36.8143115,-119.74996416666667,23.232,1001.528,0,0,0,
328,1129.992,-0.019,36.814312,-119.74996316666666,23.239,1001.523,0,0,0,
329,1130.652,-0.113,-1,-1,23.224,1001.536,0,0,0,
330,1131.313,-0.066,36.814312,-119.74996316666666,23.239,1001.55,0,0,0,
331,1131.973,0.144,-1,-1,23.234,1001.535,0,0,0,
332,1132.634,-0.103,-1,-1,23.237,1001.525,0,0,0,
333,1133.295,-0.201,-1,-1,23.232,1001.525,0,0,0,
334,1133.955,0.045,-1,-1,23.237,1001.508,0,0,0,
335,1134.616,-0.199,36.814312,-119.74996316666666,23.244,1001.505,0,0,0,
336,1135.276,-0.427,36.81431116666667,-119.74996283333333,23.244,1001.531,0,0,0,
337,1135.936,-0.194,-1,-1,23.249,1001.533,0,0,0,
338,1136.597,-0.158,36.81431116666667,-119.74996283333333,23.249,1001.514,0,0,0,
339,1137.258,-0.343,-1,-1,23.249,1001.542,0,0,0,
340,1138.319,-0.181,-1,-1,23.184,1001.515,0,0,0,
341,1138.979,-0.404,-1,-1,23.244,1001.566,0,0,0,
342,1139.64,-0.139,-1,-1,23.254,1001.526,0,0,0,
343,1140.3,-0.064,36.81431116666667,-119.74996283333333,23.256,1001.529,0,0,0,
344,1140.961,-0.227,36.81431383333333,-119.749963,23.252,1001.537,0,0,0,
345,1141.621,-0.179,-1,-1,23.266,1001.555,0,0,0,
346,1142.282,-0.268,36.81431383333333,-119.749963,23.262,1001.516,0,0,0,
347,1142.943,-0.148,-1,-1,23.264,1001.522,0,0,0,
348,1143.603,-0.221,-1,-1,23.264,1001.457,0,0,0,
349,1144.264,-0.212,-1,-1,23.259,1001.543,0,0,0,
350,1144.924,-0.342,-1,-1,23.264,1001.541,0,0,0,
351,1145.585,-0.389,36.81431383333333,-119.749963,23.256,1001.543,0,0,0,
352,1146.245,0.025,36.81431583333333,-119.749962,23.259,1001.527,0,0,0,
353,1146.905,-0.291,-1,-1,23.262,1001.544,0,0,0,
354,1147.566,-0.157,36.81431583333333,-119.749962,23.264,1001.516,0,0,0,
355,1148.226,-0.101,-1,-1,23.259,1001.527,0,0,0,
356,1148.887,-0.264,-1,-1,23.254,1001.522,0,0,0,
357,1149.548,-0.199,-1,-1,23.254,1001.544,0,0,0,
358,1150.208,-0.296,-1,-1,23.264,1001.537,0,0,0,
359,1150.869,-0.096,36.81431583333333,-119.749962,23.259,1001.552,0,0,0,
360,1151.929,-0.106,36.814318,-119.74996183333333,23.204,1001.54,0,0,0,
361,1152.59,-0.212,-1,-1,23.252,1001.531,0,0,0,
362,1153.25,-0.324,36.814318,-119.74996183333333,23.262,1001.555,0,0,0,
363,1153.911,-0.106,-1,-1,23.256,1001.531,0,0,0,
364,1154.572,-0.389,-1,-1,23.259,1001.562,0,0,0,
365,1155.232,-0.054,-1,-1,23.262,1001.539,0,0,0,
366,1155.893,-0.132,-1,-1,23.264,1001.511,0,0,0,
367,1156.555,-0.147,36.814318,-119.74996183333333,23.266,1001.549,0,0,0,
368,1157.219,-0.152,36.8143185,-119.74996216666666,23.274,1001.519,0,0,0,
369,1157.88,-0.187,-1,-1,23.271,1001.535,0,0,0,
370,1158.541,-0.131,36.8143185,-119.74996216666666,23.277,1001.506,0,0,0,
371,1159.208,-0.262,-1,-1,23.274,1001.499,0,0,0,
372,1159.864,-0.151,-1,-1,23.279,1001.54,0,0,0,
373,1160.522,-0.29,-1,-1,23.281,1001.544,0,0,0,
374,1161.181,-0.271,-1,-1,23.274,1001.501,0,0,0,
375,1161.84,-0.355,36.8143185,-119.74996216666666,23.271,1001.545,0,0,0,
376,1162.504,-0.406,36.814319166666664,-119.74996166666666,23.281,1001.56,0,0,0,
377,1163.168,-0.289,-1,-1,23.284,1001.516,0,0,0,
378,1163.829,-0.163,36.814319166666664,-119.74996166666666,23.284,1001.523,0,0,0,
379,1164.491,-0.242,-1,-1,23.289,1001.51,0,0,0,
380,1165.555,-0.038,-1,-1,23.234,1001.528,0,0,0,
381,1166.216,-0.317,-1,-1,23.294,1001.56,0,0,0,
382,1166.876,-0.203,-1,-1,23.296,1001.535,0,0,0,
383,1167.537,-0.204,36.814319166666664,-119.74996166666666,23.304,1001.516,0,0,0,
384,1168.197,-0.126,36.81431933333333,-119.74996216666666,23.299,1001.509,0,0,0,
385,1168.858,-0.023,-1,-1,23.301,1001.542,0,0,0,
386,1169.519,-0.073,36.81431933333333,-119.74996216666666,23.304,1001.547,0,0,0,
387,1170.181,-0.403,-1,-1,23.306,1001.534,0,0,0,
388,1170.842,-0.241,-1,-1,23.311,1001.527,0,0,0,
389,1171.505,-0.295,-1,-1,23.319,1001.524,0,0,0,
390,1172.165,-0.027,-1,-1,23.311,1001.533,0,0,0,
391,1172.826,-0.119,36.81431933333333,-119.74996216666666,23.326,1001.514,0,0,0,
392,1173.486,0.021,36.81431833333333,-119.74996233333333,23.314,1001.531,0,0,0,
393,1174.147,-0.12,-1,-1,23.319,1001.509,0,0,0,
394,1174.808,0.045,36.81431833333333,-119.74996233333333,23.321,1001.52,0,0,0,
395,1175.468,-0.058,-1,-1,23.326,1001.521,0,0,0,
396,1176.129,-0.09,-1,-1,23.331,1001.513,0,0,0,
397,1176.79,-0.155,-1,-1,23.326,1001.503,0,0,0,
398,1177.451,0.004,-1,-1,23.331,1001.528,0,0,0,
399,1178.111,-0.233,36.81431833333333,-119.74996233333333,23.339,1001.507,0,0,0,
400,1179.172,0.148,36.8143175,-119.74996233333333,23.274,1001.521,0,0,0,
401,1179.832,0.074,-1,-1,23.336,1001.497,0,0,0,
402,1180.493,-0.071,36.8143175,-119.74996233333333,23.339,1001.506,0,0,0,
403,1181.154,-0.005,-1,-1,23.341,1001.499,0,0,0,
404,1181.815,0.316,-1,-1,23.341,1001.5,0,0,0,
405,1182.475,-0.201,-1,-1,23.344,1001.507,0,0,0,
406,1183.136,0.003,-1,-1,23.349,1001.503,0,0,0,
407,1183.796,-0.117,36.8143175,-119.74996233333333,23.351,1001.518,0,0,0,
408,1184.457,-0.364,36.81431766666667,-119.74996266666666,23.351,1001.53,0,0,0,
409,1185.117,-0.103,-1,-1,23.346,1001.525,0,0,0,
410,1185.778,-0.163,36.81431766666667,-119.74996266666666,23.349,1001.543,0,0,0,
411,1186.439,0.023,-1,-1,23.354,1001.557,0,0,0,
412,1187.1,-0.224,-1,-1,23.346,1001.523,0,0,0,
413,1187.761,-0.302,-1,-1,23.359,1001.523,0,0,0,
414,1188.421,0.106,-1,-1,23.354,1001.532,0,0,0,
415,1189.082,-0.247,36.81431766666667,-119.74996266666666,23.351,1001.528,0,0,0,
416,1189.742,-0.033,36.81431633333333,-119.74996266666666,23.354,1001.535,0,0,0,
417,1190.403,-0.028,-1,-1,23.354,1001.541,0,0,0,
418,1191.064,-0.328,36.81431633333333,-119.74996266666666,23.356,1001.542,0,0,0,
419,1191.724,-0.042,-1,-1,23.354,1001.521,0,0,0,
420,1192.785,-0.15,-1,-1,23.294,1001.519,0,0,0,
421,1193.446,0.087,-1,-1,23.351,1001.506,0,0,0,
422,1194.107,-0.148,-1,-1,23.356,1001.508,0,0,0,
423,1194.767,-0.088,36.81431633333333,-119.74996266666666,23.359,1001.498,0,0,0,
424,1195.428,-0.227,36.81431583333333,-119.74996333333333,23.359,1001.525,0,0,0,
425,1196.088,-0.004,-1,-1,23.356,1001.504,0,0,0,
426,1196.749,-0.231,36.81431583333333,-119.74996333333333,23.356,1001.52,0,0,0,
427,1197.41,-0.158,-1,-1,23.356,1001.512,0,0,0,
428,1198.071,-0.259,-1,-1,23.361,1001.55,0,0,0,
429,1198.732,0.01,-1,-1,23.356,1001.515,0,0,0,
430,1199.392,-0.208,-1,-1,23.359,1001.499,0,0,0,
431,1200.053,-0.06,36.81431583333333,-119.74996333333333,23.356,1001.492,0,0,0,
432,1200.714,-0.032,36.81431633333333,-119.74996233333333,23.364,1001.534,0,0,0,
433,1201.374,-0.161,-1,-1,23.359,1001.509,0,0,0,
434,1202.035,-0.049,36.81431633333333,-119.74996233333333,23.356,1001.506,0,0,0,
435,1202.695,-0.107,-1,-1,23.361,1001.509,0,0,0,
436,1203.356,0.281,-1,-1,23.359,1001.498,0,0,0,
437,1204.017,-0.189,-1,-1,23.366,1001.492,0,0,0,
438,1204.678,-0.153,-1,-1,23.359,1001.533,0,0,0,
439,1205.338,-0.152,36.81431633333333,-119.74996233333333,23.361,1001.55,0,0,0,
440,1206.399,0.018,36.81431466666667,-119.74996166666666,23.296,1001.485,0,0,0,
441,1207.06,-0.041,-1,-1,23.354,1001.494,0,0,0,
442,1207.721,-0.065,36.81431466666667,-119.74996166666666,23.356,1001.515,0,0,0,
443,1208.382,-0.238,-1,-1,23.356,1001.531,0,0,0,
444,1209.043,-0.046,-1,-1,23.359,1001.521,0,0,0,
445,1209.703,0.284,-1,-1,23.364,1001.504,0,0,0,
446,1210.364,-0.219,-1,-1,23.361,1001.528,0,0,0,
447,1211.025,0.057,36.81431466666667,-119.74996166666666,23.359,1001.499,0,0,0,
448,1211.686,-0.171,36.81431383333333,-119.74996183333333,23.356,1001.558,0,0,0,
449,1212.347,-0.032,-1,-1,23.356,1001.524,0,0,0,
450,1213.008,-0.06,36.81431383333333,-119.74996183333333,23.361,1001.536,0,0,0,
451,1213.669,-0.063,-1,-1,23.359,1001.52,0,0,0,
452,1214.33,-0.251,-1,-1,23.356,1001.505,0,0,0,
453,1214.991,-0.018,-1,-1,23.354,1001.535,0,0,0,
454,1215.651,0.085,-1,-1,23.364,1001.514,0,0,0,
455,1216.312,0.066,36.81431383333333,-119.74996183333333,23.359,1001.536,0,0,0,
456,1216.973,0.066,36.81431383333333,-119.74996216666666,23.356,1001.502,0,0,0,
457,1217.634,-0.068,-1,-1,23.356,1001.497,0,0,0,
458,1218.295,-0.133,36.81431383333333,-119.74996216666666,23.361,1001.52,0,0,0,
459,1218.955,0.108,-1,-1,23.359,1001.503,0,0,0,
460,1220.017,0.205,-1,-1,23.301,1001.483,0,0,0,
461,1220.677,0.168,-1,-1,23.354,1001.508,0,0,0,
462,1221.338,-0.004,-1,-1,23.364,1001.535,0,0,0,
463,1221.999,0.122,36.81431383333333,-119.74996216666666,23.356,1001.5,0,0,0,
464,1222.66,-0.028,36.814314833333334,-119.74996166666666,23.361,1001.503,0,0,0,
465,1223.32,0.033,-1,-1,23.361,1001.507,0,0,0,
466,1223.981,0.052,36.814314833333334,-119.74996166666666,23.356,1001.494,0,0,0,
467,1224.642,-0.007,-1,-1,23.354,1001.505,0,0,0,
468,1225.303,0.075,-1,-1,23.361,1001.504,0,0,0,
469,1225.964,-0.018,-1,-1,23.361,1001.512,0,0,0,
470,1226.625,0.052,-1,-1,23.356,1001.499,0,0,0,
471,1227.285,-0.007,36.814314833333334,-119.74996166666666,23.364,1001.479,0,0,0,
472,1227.946,-0.093,36.8143145,-119.74996183333333,23.356,1001.489,0,0,0,
473,1228.607,-0.013,-1,-1,23.354,1001.508,0,0,0,
474,1229.268,-0.163,36.8143145,-119.74996183333333,23.359,1001.514,0,0,0,
475,1229.929,-0.004,-1,-1,23.354,1001.527,0,0,0,
476,1230.589,0.013,-1,-1,23.354,1001.52,0,0,0,
477,1231.25,-0.278,-1,-1,23.364,1001.523,0,0,0,
478,1231.911,0.038,-1,-1,23.361,1001.503,0,0,0,
479,1232.571,-0.037,36.8143145,-119.74996183333333,23.349,1001.546,0,0,0,
480,1233.633,-0.08,36.814315666666666,-119.74996183333333,23.291,1001.524,0,0,0,
481,1234.293,-0.037,-1,-1,23.349,1001.52,0,0,0,
482,1234.954,-0.093,36.814315666666666,-119.74996183333333,23.354,1001.534,0,0,0,
483,1235.615,-0.21,-1,-1,23.354,1001.563,0,0,0,
484,1236.276,-0.056,-1,-1,23.349,1001.511,0,0,0,
485,1236.936,-0.07,-1,-1,23.354,1001.527,0,0,0,
486,1237.597,0.019,-1,-1,23.346,1001.491,0,0,0,
487,1238.258,-0.065,36.814315666666666,-119.74996183333333,23.354,1001.512,0,0,0,
488,1238.919,-0.092,36.8143155,-119.749962,23.349,1001.515,0,0,0,
489,1239.579,-0.284,-1,-1,23.349,1001.532,0,0,0,
490,1240.24,0.098,36.8143155,-119.749962,23.349,1001.503,0,0,0,
491,1240.901,-0.14,-1,-1,23.341,1001.51,0,0,0,
492,1241.562,0.143,-1,-1,23.339,1001.493,0,0,0,
493,1242.223,0.003,-1,-1,23.344,1001.522,0,0,0,
494,1242.883,0.004,-1,-1,23.334,1001.535,0,0,0,
495,1243.544,-0.122,36.8143155,-119.749962,23.344,1001.502,0,0,0,
496,1244.205,-0.183,36.814314833333334,-119.74996316666666,23.339,1001.534,0,0,0,
497,1244.865,-0.085,-1,-1,23.341,1001.527,0,0,0,
498,1245.526,0.101,36.814314833333334,-119.74996316666666,23.334,1001.514,0,0,0,
499,1246.187,-0.192,-1,-1,23.341,1001.516,0,0,0,
500,1247.248,0.007,-1,-1,23.271,1001.491,0,0,0,
501,1247.909,-0.151,-1,-1,23.329,1001.511,0,0,0,
502,1248.569,-0.211,-1,-1,23.339,1001.474,0,0,0,
503,1249.23,-0.034,36.814314833333334,-119.74996316666666,23.336,1001.504,0,0,0,
504,1249.891,-0.23,36.814315,-119.74996333333333,23.334,1001.527,0,0,0,
505,1250.551,-0.076,-1,-1,23.326,1001.514,0,0,0,
506,1251.212,0.045,36.814315,-119.74996333333333,23.331,1001.518,0,0,0,
507,1251.873,-0.126,-1,-1,23.324,1001.539,0,0,0,
508,1252.534,-0.182,-1,-1,23.331,1001.509,0,0,0,
509,1253.195,-0.304,-1,-1,23.334,1001.528,0,0,0,
510,1253.855,-0.28,-1,-1,23.331,1001.541,0,0,0,
511,1254.516,-0.285,36.814315,-119.74996333333333,23.334,1001.544,0,0,0,
512,1255.177,-0.411,36.81431333333333,-119.749964,23.334,1001.547,0,0,0,
513,1255.837,-0.314,-1,-1,23.331,1001.543,0,0,0,
514,1256.498,-0.067,36.81431333333333,-119.749964,23.326,1001.496,0,0,0,
515,1257.159,-0.191,-1,-1,23.346,1001.557,0,0,0,
516,1257.819,-0.27,-1,-1,23.346,1001.551,0,0,0,
517,1258.48,-0.451,-1,-1,23.341,1001.538,0,0,0,
518,1259.141,-0.187,-1,-1,23.344,1001.529,0,0,0,
519,1259.801,0.009,36.81431333333333,-119.749964,23.334,1001.494,0,0,0,
520,1260.863,-0.257,36.814314333333336,-119.7499635,23.269,1001.522,0,0,0,
521,1261.523,-0.034,-1,-1,23.329,1001.528,0,0,0,
522,1262.184,-0.225,36.814314333333336,-119.7499635,23.331,1001.521,0,0,0,
523,1262.845,0.05,-1,-1,23.329,1001.52,0,0,0,
524,1263.505,-0.071,-1,-1,23.331,1001.543,0,0,0,
525,1264.166,-0.15,-1,-1,23.329,1001.503,0,0,0,
526,1264.827,-0.122,-1,-1,23.329,1001.537,0,0,0,
527,1265.487,-0.211,36.814314333333336,-119.7499635,23.336,1001.495,0,0,0,
528,1266.148,-0.354,36.81431416666667,-119.74996366666667,23.336,1001.518,0,0,0,
529,1266.808,-0.216,-1,-1,23.331,1001.513,0,0,0,
530,1267.469,-0.099,36.81431416666667,-119.74996366666667,23.336,1001.512,0,0,0,
531,1268.13,-0.294,-1,-1,23.334,1001.515,0,0,0,
532,1268.791,-0.076,-1,-1,23.331,1001.532,0,0,0,
533,1269.452,0.036,-1,-1,23.331,1001.492,0,0,0,
534,1270.112,-0.202,-1,-1,23.334,1001.513,0,0,0,
535,1270.773,-0.113,36.81431416666667,-119.74996366666667,23.329,1001.516,0,0,0,
536,1271.434,-0.216,36.814313,-119.7499635,23.339,1001.511,0,0,0,
537,1272.094,-0.238,-1,-1,23.329,1001.554,0,0,0,
538,1272.755,-0.062,36.814313,-119.7499635,23.331,1001.538,0,0,0,
539,1273.416,-0.322,-1,-1,23.329,1001.526,0,0,0,
540,1274.477,-0.124,-1,-1,23.264,1001.496,0,0,0,
541,1275.138,-0.17,-1,-1,23.331,1001.501,0,0,0,
542,1275.798,0.036,-1,-1,23.329,1001.492,0,0,0,
543,1276.459,-0.197,36.814313,-119.7499635,23.336,1001.547,0,0,0,
544,1277.12,-0.364,36.81431283333333,-119.74996383333334,23.334,1001.541,0,0,0,
545,1277.78,-0.154,-1,-1,23.331,1001.537,0,0,0,
546,1278.441,-0.392,36.81431283333333,-119.74996383333334,23.334,1001.564,0,0,0,
547,1279.102,0.17,-1,-1,23.334,1001.515,0,0,0,
548,1279.763,-0.285,-1,-1,23.329,1001.523,0,0,0,
549,1280.423,-0.031,-1,-1,23.334,1001.527,0,0,0,
550,1281.084,-0.003,-1,-1,23.329,1001.497,0,0,0,
551,1281.745,-0.243,36.81431283333333,-119.74996383333334,23.324,1001.517,0,0,0,
552,1282.406,-0.151,36.8143125,-119.749963,23.326,1001.486,0,0,0,
553,1283.066,-0.221,-1,-1,23.329,1001.538,0,0,0,
554,1283.727,0.003,36.8143125,-119.749963,23.334,1001.532,0,0,0,
555,1284.388,-0.179,-1,-1,23.326,1001.53,0,0,0,
556,1285.049,-0.369,-1,-1,23.329,1001.529,0,0,0,
557,1285.709,-0.034,-1,-1,23.321,1001.512,0,0,0,
558,1286.37,-0.151,-1,-1,23.324,1001.546,0,0,0,
